ID	Date	user_id	comments
1217	June 16, 2011 9:49AM	fezo	You know what I find with Mazda recently? You can get a comparable 6 for less than a Sonata. Go play at Fitzmall. Puzzling to me. I like the Sonata but I'd take the 6 in a minute!
1218	June 16, 2011 9:52AM	ateixeira	"I bump my head getting in to the back seat.

We used to own a 626 V6/5 speed manual. It was one of the few sedans you could get back then with a manual that was loaded up (leather, sunroof, etc)."
1219	June 17, 2011 9:29AM	xrunner2	Buick has the best commercials for ordinary, everyday mature adults that show their vehicles in settings that we can relate to.
1220	June 17, 2011 10:27AM	ateixeira	Yeah but that sounds like elevator music.
1221	June 17, 2011 11:32AM	fintail	Looking at the image Buick has honed over the past 40 years or so, sounds about right - not necessarily good, though.
1222	June 17, 2011 12:10PM	ateixeira	"I think the best ads are witty and humorous.

On one extreme you have the Dodge ads where the Hemi guys do burnouts, i.e. totally in your face.

On the other you have the Buick ads where the trunks are open in the Golf course parking lot. Very subtle, but too often forgettable.

I'd aim somewhere between the two, make it funny, but intelligent humor. Voila. The perfect car ad."
1223	June 17, 2011 12:16PM	roadburner	"Exactly, the Buick ads say ""Welcome to your tedious later years- we build an anodyne sedan to match."""
1224	June 17, 2011 12:32PM	ateixeira	They should show the AARP wife napping in the front seat.
1225	June 17, 2011 1:09PM	anythngbutgm	"lol!

I remember the first gen Lacrosse ad with a guy and his son playing around on a toy racetrack while the father was dreaming of doing the same thing on some staged highway offramps and simulating driving it like a BMW or similar performance sedan.

Performance? I don' t think so... :sick:

Should've spent those ad dollars showing it cruising a Piggly Wiggly, showing off it's trunk space and how many groceries grandma can take home with her. Or how cushy soft the seats were, or the quiet ride (if it had one, I don't know. But it was based on the old GrandPrix from the 90's).

Till this day, one of the most oxymoronic car commercials I think I have ever seen."
1226	June 18, 2011 2:14PM	lemko	You haven't seen how my wife can drive a first-generation LaCrosse! She'd put that Bimmer driver to shame!
1227	June 18, 2011 3:12PM	explorerx4	"I have had my 2011 for 3 weeks. It's much larger than my'02, which we still have.
I like the 'MyFord' touch feature. A lot of the reviewers don't like it, but they have to figure it out pretty quickly.
Found out today that the turning circle is pretty small, for the vehicle size."
1228	July 21, 2011 5:51AM	lemko	Did anybody see the TV commercial for 21st Century Insurance where the man in the ads recklessly parallel parks a white 1962 Cadillac convertible between two generic moderns cars and knocks their bumpers off? I have no doubt that a '62 Caddy would demolish any modern car and suffer little to no damage itself.
1229	July 21, 2011 7:29AM	fintail	Yep, that's a good one. The bumpers in the Caddy have more metal than the entire modern car.
1230	July 21, 2011 7:48AM	ateixeira	"Heck, and mid 80s Ford Escort passed NHTSA's bumper basher tests with zero damage. Nowadays the average impact damage is $600 or so.

Having said that, bumpers nowadays are not really bumpers, they are an integral part of crumple zones, designed to absorb impacts and increase passenger safety.

Ironically, bumpers are not designed to be bumped. Most are foam filled and are meant to absorb an impact just once."
1231	July 21, 2011 8:12AM	fintail	Aesthetics trumped protection. Those old park bench bumpers with accordion strips could take a bump with no sign anything happened, and on older cars with bumper guards, the same thing. Not always very pretty though. Now, a tap and you're out an insurance claim at the least, but they look better.
1232	July 21, 2011 8:13AM	ateixeira	"Well, we gotta admit, they were often ugly. Especially US-spec bumpers.

Spoiled more than a few pretty designs.

Nowadays you often see no rear bumper at all. It's just incorporated in to the rear body work. No bumper sticks out."
1233	July 21, 2011 8:20AM	fintail	"An emphasis on driving skill rather than the lowest common denominator dreck we get on the roads today might make bumpers less of an issue. But it's too late for that now. And I guess it isn't new either, the bumpers were one of the definitions of the malaise era.

I think modern bumpers are designed to protect light clusters in low speed bumps more than anything else."
1234	July 21, 2011 9:49AM	ateixeira	"Recent licensees can parallel park (though they'll forget in a month), but can they even drive stick?

Bet the can text like a champ!"
1235	July 21, 2011 3:26PM	roadburner	"Well, we gotta admit, they were often ugly. Especially US-spec bumpers.

Spoiled more than a few pretty designs.

My 1975 2002 looks like it has a railroad tie mounted at each end. At least I don't have to worry if my 16 year old backs it into a pole or similar...

A couple of years ago someone bumped my wife's X3. It was a very low speed hit. The X3 had a tiny scratch on the rear bumper while the Geo Prizm was a mess. They had to zip-tie the radiator to the front of the upper cross-member and the twisted hood required an extremely hard slam to latch."
1236	July 21, 2011 4:15PM	fintail	Well, they can park between cones in an empty lot. Have them do it between cars on the street. And you can still mess it up and get a license. Our driving rules seem to mirror our racing to the bottom economic and industrial policies.
1237	July 22, 2011 8:40AM	ateixeira	"The spoiled 16 year olds around here can ask mommy and daddy for the new self-parking Mercedes ML:

http://www.autoblog.com/2011/07/18/2012-mercedes-benz-ml350-bluetec-4matic-first- - -drive-review/

They won't be wise enough to ask for the diesel, I bet."
1238	July 22, 2011 9:10AM	fintail	"Copying one of the worst Lexus innovations, nice. Can't wait to see MB make another self-driving commercial for that.

Shouldn't be legal for the spawn of the crooked elite to have cars like that. Oligarchy, we has it."
1239	July 22, 2011 9:14AM	ateixeira	"People seem to want that crap. Blame Oprah, maybe, she raved about it and had a Lexus on her show.

If my kids can't park they'll get bicycles."
1240	July 22, 2011 9:15AM	anythngbutgm	I actually think the idea has some merit. Ford implimented it on the Escape and for a truck with blind spots it would be useful IMO.
1241	July 22, 2011 9:32AM	fintail	"People want it because they are told to do so. One of the fundamental theorems of marketing.

I like how you treat your kids. I hope you put them in 10 year old Camrys that they have to pay for themselves/"
1242	July 22, 2011 9:33AM	fintail	I'd be happy with a camera or radar style sensors for that. Or just design vehicles with visibility - which we know is pretty much dead now.
1243	July 22, 2011 10:01AM	ateixeira	"Camry? I'm a Subaru guy, not a Toyota guy.

10 year old Impreza, perhaps. Or maybe Outback Sport.

Impreza has been a Top Safey Pick since MY2002, IIRC. So a good, safe choice, and good in winter, too."
1244	July 22, 2011 10:08AM	lemko	Nah, they should get a 13 year-old Buick like I did!
1245	July 22, 2011 10:11AM	ateixeira	"I'm only 4 years away from that, so I should start planning.

A beater will work fine. I'll probably call my insurance agent and ask for the top 5 cheapest cars to insure for a teen, because around here it's $2000/year just for insurance for a teen."
1246	July 22, 2011 10:13AM	michaellno	"I'll probably call my insurance agent and ask for the top 5 cheapest cars to insure for a teen, because around here it's $2000/year just for insurance for a teen.

When I went through this exercise with my step-kids, my insurance agent told me a Saturn sedan was the cheapest to insure, if they were the primary driver.

Perhaps you can find a gently used ION sedan."
1247	July 22, 2011 10:16AM	ateixeira	"One of my least favorite cars, unfortunately.

Rental place tried to give me an Ion as an INTERMEDIATE, I thought they were nuts! It was their entry-level car.

Got a Malibu instead, thankfully.

I wonder if it's because no one would ever want to steal it! LOL"
1248	July 22, 2011 10:19AM	michaellno	"One of my least favorite cars, unfortunately.

Well, hey, you aren't driving it, your kid is!

Think of it as a Cobalt with a plastic suit."
1249	July 22, 2011 11:00AM	ateixeira	The bizarre tacked-on C-pillar bugs the crap out of me.
1250	July 22, 2011 11:55AM	fintail	"You do have that minivan. Hey, just keep it, kids will hate it, perfect.

Or some kind of guzzler that will make them work to keep it going. I've seen too many kids handed cars where the whole thing ended poorly."
1251	July 22, 2011 11:57AM	ateixeira	"Maybe if I took the seats out, LOL.

They say the single biggest factor is the number of friends they bring with them in the car. Distractions...

Even without seats, I can see my son tossing in a keg and throwing a party in there."
1252	July 22, 2011 12:03PM	michaellno	What, like this:
1253	July 22, 2011 12:07PM	ateixeira	Can't see the image, but I'm dying to. Got a URL pretty please?
1254	July 22, 2011 12:09PM	michaellno	"Try this:



And, if that doesn't work ...

Link to the website hosting the photo"
