web-scraper-order,web-scraper-start-url,home_page,home_page-href,reviews
"1666819358-281","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","Darkness (2020) from Surly Brewing, Gorgon label with black wax. Picked up at Shangy’s, Emmaus, PA. $ 18.00 (Including tax)/22 oz bottle ($ 0.819/oz) on 18/09/21. On room temperature shelf at store, stored at 37 degrees at home. Reviewed 09/07/22. Note that I use DD/MM/YY protocol.

Stamped on shoulder of bottle in nearly invisible ink “BOTTLED ON 09/08/20”. Served at 58.6 degrees in a hand washed and dried Jester King Snifter. Final temperature 65.6 degrees. 

Appearance – 3.75.

First pour – Amber Brown (SRM 18), muddy. 

Body – Brown (SRM 30), opaque. When rear-lite, limited penetration but deep amber at the edges.

Head – Large (Maximum six cm, aggressive center pour), initially brown sugar but lightening to fawn as it breathes, high-density, good retention, diminishing to a 0.3 to 0.5 cm crown and complete, rocky cap. As the head retracts, multiple partial and complete rings of tiny to small bubbles remain.

Lacing – Good. As the level drops, a wide band of tiny to small bubbles grows, separated from the above band by tiny stalactites and stalagmites. See also above.

Aroma – 4 – Moderate fruity malt and chocolate. No hops, no yeast.

Flavor – 4.75 – Begins markedly bitter with malt, although this bitterness ameliorates as it breathes. Seems pretty straightforward in taste – malt, a little chocolate, no dark fruit, no char, no coffee. No ethanol (12 % ABV, according to BA, NOT marked on label) aroma or taste. Good gastric warming. No dimethylsulfide or diacetyl. Ends with hops predominating.

Palate – 4.25 – Full, creamy, soft carbonation.

Final impression and summation: 4.25 Looks like pretty much every Impy stout and RIS on the market. Both the aroma and flavor are uncomplex and good – malt and chocolate – with only a small taste of organic acids edging in at the aftertaste but not pushing out the hops. The hoppy ending is unexpected and excellent!"
"1666819358-282","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2017 Vintage. Date stamped on bottle: 09/18/17, Forrest Witch label art; drank on June, 16th, 2022."
"1666819358-283","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2020 release. Poured from undated bottle into a pint glass. It pours a dark mahogany with a full finger of luxurious, creamy, light mocha head and very thick lacing. It's a great looking pour. On the nose there is rich chocolate, freshly-brewed coffee, caramel/toffee, roasted nuts, leather, tobacco smoke, and char. The taste opens with lots of chocolate, toffee, raisins, and black cherry, along with strong coffee, dark chocolate, and dry barley. The fruit influence is stronger than I anticipated but welcome. It's also more bitter and hoppy than expected. The Amarillo and Simcoe adds a different dimension. The balance of sweet and bitter is terrific. Its mouth feel is creamy but not as thick and chewy as other big Russian Imperial Stouts. The carbonation is appropriate and the 12% ABV is warming. Overall, Darkness is an extremely well crafted RIS and deserves its World-Class rating."
"1666819358-284","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2019 vintage. Thanks Greg for sharing with us.



Huge roast and coffee component with dark chocolate and mild-moderate umami. Low carbonation but relatively healthy head nonetheless. Great beer."
"1666819358-285","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","750ml bottle into a goblet. 2020 Medusa release.



Looks stupendous in the glass. Black as black body. Big tan head persists in excellent form throughout, impressive given the abv, leaves a sheet of lacing.



Light chocolate and dark fruit aromas.



On tasting, so smooth. Warming. Dark chocolate and dark fruit. Rolls around the tongue beautifully. Not a hint of bitterness or roast.



Mouth full, finish sweet, warming, and dark fruit.



Overall, a magnificent RIS. Rivals Cigar City Marshal Zhukov."
"1666819358-286","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","Classic RIS profile -- lots of herbal hop, char, black licorice, tobacco leaf, and bittersweet chocolate. Oily and lightly velvety mouthfeel. Appearance is the high mark. Great head retention and lacing, even 15 minutes after pouring. Very expensive for the quality



69/100"
"1666819358-287","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","I just had the 2018 version, the one with the Minotaur, IBU 85 (at release, maybe not now), and it was delicious.



Look: jet black with thick fluffy mocca colored head



Aroma: roasted malts, dark chocolate, coffee, maybe cherry



Flavor: The flavor is dark roasted malts, dark chocolate, coffee, very noticeable cherry, perhaps some dark fruits, raisins, plums, ending in a grassy and grapefruit rind like bitterness. Very flavorful. Slightly bitter, no alcohol flavor, very complex. 



Body/Overall: Full body, very delicious."
"1666819358-288","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","This is an AUESOME beer. May be the best Imperial stout I have had to date. HAD IT AGAINST 3 OTHER imperial stouts on the same day and blew them all away. My only regret is it is all gone. So far this is the only beer I have given straight 5."
"1666819358-289","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2016 Cerebus bottling.



Opaque in the glass, nice 2 fingers of head. 



Aroma of dark chocolate, dark roasted malt, sambuca, molasses, sweet dark fruits. 



Velvety smooth in the mouth, has a good amount of weight to it as well.



Tastes just as it smells, this is Russian Imperial Stout decadence here. Dark chocolate present throughout the palate, the molasses and sambuca are more mid palate, and the sweet finish of dark cherries and currants are a lingering treat in the finish along with that dark roasted malt. 



Aging for over 5 years likely softened any alcohol heat and made for a delicious and decadent stout that does not disappoint, even with sky high expectations going in. I also have a 2020 bottle I will be comparing it to soon."
"1666819358-290","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2021 Vintage



APPEARANCE

Pitch black body and a hefty three fingers of fluffy, tan-colored head



AROMA

An onslaught of leather, coffee, black licorice, tobacco, char, cherries. I mean, it goes down the list of everything you want in a superior RIS.



TASTE

Dark chocolate bomb with all of the aforementioned RIS accoutrement (fancy word) from the aroma. Most prominent is the black coffee and cherries. A finish of tobacco and smoke is blowing wind up my dress and a lingering hop bitterness has my leg shaking reminiscent of a dog getting a belly rub.



MOUTHFEEL

Smooth and velvety. There is no alcohol taste on this big bastard, but a noticeable warmth is prevalent on each sip.



OVERALL

World Class RIS. I am no stranger to Surly Darkness and will never pass up a chance to have this."
"1666819358-291","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2021 edition. In the glass it looks almost black, but on the pour it looks a deep ruby red dark brown as light passes through. Quite pretty to watch. There is an inch plus of dense, brown foam falls to a substantial layer of bubbly goodness that laces incredibly.



The smell is rich, dark malt and more rich, dark malt. As it comes to life with warming, noticeable alcohol, coffee, baking chocolate, a dried fruit like dates and figs with some cherry. I think a slight caramel or brown sugar note creeps in.



The taste...holy mother of dark malty goodness! The promise of the aroma is delivered by the boatload. Waves of malt, the chocolate melds with the caramel/sugary and fruit notes, a mild coffee flashes by, and it becomes almost like fudge. The malt rules but doesn't overpower. Just when you think it's done, a strong bitter hit wakes you up along with a smack of booze for good measure. A very mild charred taste creeps in, but it is not overly strong.



The mouthfeel is smooth and rich, but not overly thick - luxurious and indulgent. Carbonation is tame as it should be. The quick but strong bitter hit and alcohol tingle remind you this isn't a lightweight.



Overall...I might have to go on the hunt to find more of this. I suspect it will age incredibly well. Outstanding in every way, this beer has everything and RIS should have and nothing it shouldn't - as worthy a brew as you can find."
"1666819358-292","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","2016 - Cerberus. Black wax.



Poured aggressively into a Snörkel tulip glass.

Thick head of tiny dark tan bubbles that dissipated to a thin cap. No lacing left in the glass.



Aroma of dark roasted malts, burnt coffee beans, raisins and char.



Taste is an abundance of dark roasted malts, coffee, bitter cacao and black cherries. Help up surprisingly well after 5 years!



Mouthfeel is heavy and full of tongue coating malts. Carbonation seems to be light, but could be due to age, not a negative. Not Eben a hint of double digit abv.



Overall, there's a reason why this is so highly rated. It's a winner through and through, even after sitting for 5 years waiting. Strong RIS, not to be taken lightly."
"1666819358-293","https://www.beeradvocate.com/beer/top-rated/","Darkness","https://www.beeradvocate.com/beer/profile/13014/33127/","Really quite incredible head production, retention, and lacing given the ABV. Head is dark beige, not quite dark brown; body is an ebon hue befitting the name.



Impressively roasty aroma, along with a healthy dose of hops. Red grape, toast, moderate char, prune, dark bread, cola. It's dark, over the top, impressive, and incredibly inviting.



Thick and creamy mouthfeel, bordering on chewy. Fantastic. It feels every bit of the 12% ABV, but without harshness. It's bold enough to scare away the weak-willed, but smooth enough to reward the bold.



It's a bit of a throwback RIS on the palate: hoppy, charred, roasty, and very, very strong. Tons of dark fruit and dark bread, along with red grapes, caramel, toffee, chocolate, espresso, leather.



This is nothing less than a fantastic RIS, fully worthy of its lofty standing and rating."
