,username,location,text
1101,PpollingNumbers,United States,"Pennsylvania @EmersonPolling:

#PAGov:
Shapiro (D) 51% (+4 Since last month)
Mastriano (R) 41% (-3)

#PASen:
Fetterman (D) 45% (-3)
Oz (R) 43% (-1)

(LV, 9/23-26)"
1102,DCLongIslander,Youngkin Land 🔁 Long Island,"Weird, they don’t sound too confident anymore, guys.

Not like there was anyone on here for the past few months that Fetterman had a Philadelphia problem. Oh wait… 😂 #PASen https://t.co/2bAEVySmRo https://t.co/xz1mc6lR3E"
1103,_alex_joshua,NJ Escapee To PA,"On one hand, I'm hesitant to call #PASen a tossup again because Oz still hasn't led in any polls, despite the race tightening.

On the other hand, we're talking about Pennsylvania, a state you can easily make a solid 3-5% ""shy Republican"" polling bias for (look at 2020)."
1104,RussOnPolitics,"New York, NY/Cruise Ship","Unfortunately for Democrats, this is not an outlier. I’ve seen a bunch of #PASEN polls over the past two weeks that show tightening. Probably a result of Republicans finally coming home to Oz; the attacks on Federman over crime; and concerns about his health. https://t.co/OUz45uy4eA"
1105,JoelWeingart_,,From the latest trend in #PASEN polls we clearly see that Fetterman has maxed out his base and it's only shrinking. Mostly of those who are undecided will break for Oz. It's anyone's shot as of now but would rather be Oz now
1106,StatesPoll,,"#PASen @JohnFetterman   vs @DrOz
Franklin Marshall 9/9-9/25.  
https://t.co/ENlcsZZgeP
Fetterman 47% / Oz 43% (LV Model)
Poll samples(with leaner): R 48 / D 41 / Other 11

My Adjusted %: Fetterman 48.4% / Oz 41.3%  D+7.1%"
1107,RagesPete,"Ohio, USA","#PASen Tilt D -&gt; Tilt R
#PaGov Tilt D -&gt; Lean D 
Change I should've done earlier but might change it again:
#AZSen 
Tilt R -&gt; Tilt D 
I expect a lot of races to shift towards the GOPs favor as it typically does closer to ED."
1108,bazingab00,,"Fetterman only 2 points ahead of Oz in #PASen race. Anyone saying this is safely democratic is wrong. And it goes hand in hand with polls in Wisconsin showing Johnson with a lead.
Democrats should take nothing for granted this year. It will all come down to turnout. https://t.co/S5PH5XyiD2"
1109,Midterm22,USA,"🚨Pennsylvania Senate #PASen🚨

- LV, 9/23-26
- @EmersonPolling
 
Results:
🔵Fetterman (D) 45%
🔴Oz (R) 43%
Others/Undecided: 13% https://t.co/dtlM2VHzlC"
1110,sorceror43,Melbourne,"The polls in Pennsylvania are clearly trending against Fetterman (D), though he still retains a narrow lead over Repug Oz.  But there’s still nearly six weeks until Election Day.  Fetterman’s health looks like a big worry for Dems. #pasen  https://t.co/3kUUpxrtgH"
1111,DCLongIslander,Youngkin Land 🔁 Long Island,"In other news, Twitter isn’t real life. #PASen https://t.co/DrwemfUpgy https://t.co/N8K1fnlQeV"
1112,DCLongIslander,Youngkin Land 🔁 Long Island,Both @DouglasLukasik &amp; I got laughed at all this summer for pointing this out. 👇 #PASen https://t.co/OxyRTutNhh
1113,DCLongIslander,Youngkin Land 🔁 Long Island,"You got this, @DrOz 

Close strong in these last 40 days and don’t take your foot off the gas pedal. 🇺🇸🔥 #PASen https://t.co/FbpF1mNWkh https://t.co/015mO2AtrZ"
1114,JuliaManch,"Washington, DC","NEW #PASEN survey from @EmersonPolling/@thehill 👇

@JohnFetterman: 45%
@DrOz: 43%
Undecided: 8%
Someone else: 5% 

MOE: +/- 3 percentage points 

https://t.co/ts8ZQF6EnI"
1115,ncginny,outside the box,"""The only reason why he was supporting BLM... was a protection racket,"" Gutfeld said. ""He did precisely the worst thing you could do to an unarmed, innocent Black man, and what he figured...was, I'll just support BLM and that will get me coverage.""
https://t.co/4K0CJbVE5k #PASen"
1116,StatesPoll,,"@IAPolls2022 Emerson #PASen Poll results
Aug 22
Mehmet Oz 43.5%

Sept 26
Mehmet Oz 42.5%
Oz lost 1%"
1117,EmersonPolling,"Boston, MA","PENNSYLVANIA POLL with @thehill 

#PASen

@JohnFetterman 45%
@DrOz 43%
Someone else 5%
8% undecided

https://t.co/GcpLeCjUZB https://t.co/3lcWHxdaLG"
1118,StatesPoll,,"I thought #PAGov and #PASen would be
with leaner REP 50% DEM 45% Pure IND 5%
(based on 2020 fox voter analysis + voter registration data)
but with this #VBM pace...(Already more than 1 Million even before October, 2020 it was total 3.088 M requested) R 47 D 47 IND 6 is possible."
1119,StatesPoll,,"https://t.co/7B0gRWPSFz
#VBM #PAGov #PASen"
1120,dannowicki,"Phoenix, Ariz.","""How Dr. Oz tightened Pa. Senate race with Fetterman. Is it a warning sign for Democrats?"" #PASEN (via @candynotcandace) https://t.co/qOcrXu4Kvf"
1121,MarieB41,"Coburg, OR","Hey Fellas, @RuthlessPodcast 

Somehow Fetterman ad showed up in facebook feed all the way in Oregon. Maybe he realizes he looks more like Portland &amp; Eugene OR homeless/hippy people than #PASen Material. https://t.co/UpuZyyH65L"
1122,MatthewFoldi,Maryland,"BANGER ALERT:

🎶 Soon may the Fetterman come 🎵 #pasen https://t.co/s5CJk1Qrvm"
1123,JGibsonDem,"Granite City, IL","The Republican Party’s attacks on crime too often follow the racist grievance playbook instead of addressing the serious issue of crime. #WISEN #FLSen #PASen 
https://t.co/6BdZ7MKLpt"
1124,trippwhitbeck,A little off-center.,"Here's your leading #PaSen candidate. This ok, Democrats? If not, why? https://t.co/31Io0ApzZ0"
1125,trippwhitbeck,A little off-center.,"Hey, @JohnFetterman - Is your Mommy and Daddy going to pay for your kicker of balls?
Is this kicker better than the Eagles? The Eagles? The EAGLES?

#PaSen https://t.co/fcFPHxosAb"
1126,Fight_Back_NYC,,"I've seen enough ""Ultra Maga"" @DrOz  has won the #PASen race. https://t.co/fhm8LeqXSH"
1127,herenotthere9,Western PA ,Sooo hard to believe!! #FettermanTheBetterMan all the way #PASen!!! https://t.co/P2MTLLzSKv
1128,robertms00,South Jersey,"#PASEN
Tossup -&gt; Safe R https://t.co/Zt3TvCiAwN"
1129,georgie_girl44,,Hey PA - is this who we’re sending to the Senate? Such a classy guy with 12 year olds running his Twitter. #PASen https://t.co/dkqi3h0hem
1130,MonroePaDems,"Stroudsburg, PA","There are so many awesome things going on here👇 Our amazing Second Lady, GISELE @giselefetterman who we 🙏❤️ &amp; KYLA 🔥🙌💪 (Yesss!) PLUS super 😎 #Fettermania dude. @JohnFetterman #TeamFetterman 💯 #PASen #FettermanForSenate #FettermanForPA VOTE FOR JOHN FETTERMAN! 🗳🩳🖤💛 https://t.co/gvRVxgWGim"
1131,derekdob,Florida,"John Fetterman gets nervous, dumps BLM as his campaign runs on fumes - Fetterman just scrubbed all mentions of the anti-American violent Democrat Party domestic terrorists #BlackLivesMatter from the issues page on his campaign website #PASen #JohnFetterman https://t.co/N4uXsoKbhD"
1132,DanKEberhart,"Phoenix, AZ","Always be wary of a politician that believes something right up until polls start getting tight.

Fetterman keeps changing his positions and what he believes in based on who he's talking to. #PASen https://t.co/nP38qCpVel"
1133,CATargetAlt,"The Cloud, CA","NEW FEC F24
AMERICAN FEDERATION OF STATE COUNTY &amp; MUNICIPAL...
$693,250-&gt; #PASEN #GASEN
https://t.co/nGZzkJoaq2 https://t.co/eGzXqe45zv"
1134,sistertoldjah,"Charlotte, North Carolina",NEW --&gt;&gt; John Fetterman's Concerning Comments About the 2020 BLM Riots Resurface https://t.co/IsOmQw0Sf5 #PAsen
1135,seaandsand78,,Except it’s a states issue now and you have nothing to do with it. #dummy #pasen https://t.co/qdn9uLy6Nv
1136,American_Bridge,America,"Quack #PASen GOP nominee @DrOz says he will fight for Pennsylvania families, but really he's in the pocket of Big Pharma and out for himself.

Let’s make sure he's held accountable: https://t.co/4wHQHS2ize"
1137,BissellZakrey,"Liverpool, NY","@Politics1com I think for @DrMemhetOz will win by a upset in #PASEN, @HerschelWalker will win by a runoff in #GASEN, @AdamLaxalt will win by a landslide in #NVSEN, and @JDVance1 will win by a few points in #OHSEN. @TedBuddNC will win by a few points in #NCSEN."
1138,lon_tales,"Alpena, Michigan","Trump making it clear he handpicked JD Vance (#OHsen), Herschel Walker (#GAsen), and Mehmet Oz (#PAsen) to help him steal 2024 Presidential Election.
#NeverForgetJanuary6th✊🏃‍♂️🚩 
#ArrestTrumpNow🚔🔐🕳 
#VoteBluePreventACoup🗳🌊 
#SaveTheRepublic🦅🇺🇸 https://t.co/Dm3r3sSja6"
1139,rpyers,"West Hollywood, CA","Chuck Schumer's Senate Majority PAC and its Georgia Honor affiliate drop another $11.1 million in ads in six races:

#GASen $2,822,425
#PASen $2,599,990
#AZSen $1,787,193
#NVSen $1,618,971
#WISen $1,300,663
#NCSen $985,700 https://t.co/wA5BbjwviY"
1140,CATargetAlt,"The Cloud, CA","NEW FEC F24
SMP
$8,292,517-&gt; #PASEN #AZSEN #NVSEN #WISEN #NCSEN
https://t.co/pflgAt8j07 https://t.co/xzn6RDGY17"
1141,BidenHarrisFan,,"@lxeagle17 @SplitTicket_ @lxeagle17 , what are your predicted margins for #PAsen and #AZsen? Also, unrelated, but if you had to pick a winner for #AZGov, would it be Lake or Hobbs?"
1142,CATargetAlt,"The Cloud, CA","NEW FEC F24
LCV VICTORY FUND
$277,883-&gt; #PASEN #WISEN #COSEN #VA02 #VA07 #IA03 #CA49 #CA47
https://t.co/BA938ZcrAC https://t.co/ItNkN4O7Me"
1143,Jamie_Burkart,"Bucks County, Pennsylvania","@LoganDobson For the first time, I am thinking Oz might pull this off. Does the total lack of enthusiasm for Mastriano end up stripping away the votes that Oz might need to win?

Either way, we're probably looking at an long process to declare a winner followed by a recount. #PASen #PAGov"
1144,jgcOCANADA,,"@ScothatesDrumpf It's amazing! Oz is still settling lawsuits over his fraudulent fake miracle cures even in the middle of his #PAsen campaign! 

I wonder if there are any more out there...."
1145,CATargetAlt,"The Cloud, CA","NEW FEC F24
ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/...
$400,000-&gt; #PASEN #OR04 #PA17
https://t.co/sAkwzQ7dUe https://t.co/UZtIePA553"
1146,jackieaxeNH,Hollis NH,@JohnFetterman Uncle Fetterman is running on Dr Oz living in NJ. That and his total commie agenda. #PASen #PAPolitics
1147,TheShawFather21,"Lake Forest, IL/Manhattan, KS","Interesting to see the Fetterman-Oz race tightening. Fetterman still has the edge, but I thought Oz was in some serious trouble. I think the debates between those two will be the driving force behind who wins. #PASen"
1148,CATargetAlt,"The Cloud, CA","NEW FEC F24
ONE FOR ALL COMMITTEE
$14,286-&gt; #PASEN #WISEN
https://t.co/i76JAOTsA9 https://t.co/Ez4Ub0sFTU"
1149,AdImpact_Pol,"Alexandria, VA","Pennsylvania future reservation spending by election:

#PASen: $12M
#PAGov: $2M
#PA07: $2M
#PA08: $2M
#PA17: $1M"
1150,CATargetAlt,"The Cloud, CA","NEW FEC F24
AMERICAN LEADERSHIP ACTION
$111,459-&gt; #PASEN
https://t.co/tndiikvFSD https://t.co/MXfhaEyv6E"
1151,NathanRShrader,"Manchester, NH","The #PASen race was destined to be close. With the exception of Casey, Jr., no Democrat has won a regular US Senate election in PA since 1962! No surprises on the gubernatorial race. #PAPolitics https://t.co/oex5f6xUII"
1152,hbharman,43762,"@JosephSzymanski Ridge is from Erie— they even named a local science center after him there. (I’ve paid a visit, it’s awesome.) He’s still thought of highly in the area, so his endorsement might go a little ways in a notoriously swingy county. #PASen"
1153,crutchingreader,"Philadelphia, PA",Polled again for #PASen (this time by a Dem leaning pollster) and I can’t help but find it telling they ask about my concerns about Fetterman’s stroke but disability status isn’t a politically relevant identity in the demographic questions at the end. #CripTheVote
1154,PASenateWatch,Commonwealth of PA,"#ThursdayThoughts

You're Mehmet Oz's Campaign Strategist. 

The PA Senate race is tightening up to a point or 2. 
There's a rally scheduled with Doug Mastriano &amp; they MUST appear together on stage.  Do you advise Oz to drop it or do it? 

#PASEN 
#PASenate"
1155,American_Bridge,America,"NEW: The latest episode of #TheOppoFiles is out now!

We're diving into #PASen GOP nominee @DrOz's many ""miracle"" products and schemes + #PAGov GOP nominee @DougMastriano's extreme positions on abortion and climate change.

LIVE on YouTube &amp; wherever you get your podcasts."
1156,PASenateWatch,Commonwealth of PA,"#ThursdayThoughts

You're John Fetterman's Campaign Strategist. It's Oct. 20th &amp; the PA Senate race is tightening up to a point or 2.

Although his health is improving, he still has obvious issues. Do you advise him to drop the 10/25 Debate or do it?

#PASEN
#PASenate"
1157,MatthewFoldi,Maryland,But when @DrOz told John Fetterman this it was an attack on democracy #pasen https://t.co/EolJg0EaVF
1158,PASenateWatch,Commonwealth of PA,"""Robert Streiffer, a bioethics professor from the University of Wisconsin-Madison, said he thinks Fetterman does owe voters more information about his stroke as they decide whether to elect him to a six-year Senate term.""

#PASEN 
#PASenate

https://t.co/TlYYVQhnjP"
1159,jgcOCANADA,,"@KylaInTheBurgh Another Oz settlement for his fraudulent diet pills. This one paid out just a few months ago, in the middle of his #PAsen campaign!  Where does #NewJerseyOz's grifting end, Kyla? 
https://t.co/vAqLeAJtg4"
1160,jeannebodine,Philly Metro Area,"@Sprinter88000 Fetterman's a Russian too?

 Vote Oz for #PASen"
1161,mamascrapelle,delft,#vrijwilligeouderbijdrage #ouderbijdrage #basisschool #financieel #financieleproblemen #oudersvannu #uitleg #ouderschap #schooltijd #schoolkind #vieringen #sinterklaas #kerst #pasen #speelgoed #hoewerktdat #durftevragen #mamaleven #papaleven #mamablog
1162,phillipmbailey,"Louisville, KY","From @candynotcandace.

How Dr. @DrOz tightened #Pennsylvania's Senate race with @JohnFetterman.

Is it a warning sign for Democrats?

https://t.co/pWRsRks5Pm #PASen"
1163,JuliaManch,"Washington, DC","INBOX: Former Pennsylvania Gov. Tom Ridge backs @DrOz in #PASEN 

Ridge is a Republican but he backed President Biden in 2020. At the time, he said that was the first time he voted for a Democrat for president. https://t.co/JEA4RHGucv"
1164,yat023,"CT, USA",Pro business = anti poverty #pasen https://t.co/HwsC9X9y6i
1165,Saabio31,,"@grocerieswegner apart from being extremely liberal and with democratic leadership, What’s common about these cities?

1. 07010, NJ
2. 07022, NJ
3. 10075, NY
4. 10075, NY
5. 33480, FL
6. 19006, PA

#PASen"
1166,mattholt33,DC via RI ,"#PASen: Former PA Gov. Tom Ridge (R) endorsed celebrity Dr. Mehmet Oz (R). 

Ridge voted for Biden in 2020 and is anti-Trump https://t.co/Z2s2yO74HE"
1167,wupton,"Washington, DC",Oz is going to win #PASen https://t.co/R6iB4hr5oS
1168,badkitty251,USA🇺🇸 Back our milary ,#PAsen vote 🗳 for @JohnFetterman . He won’t take away our SS. Republicans will take our healthcare away also. They don’t have a plan. Remember Trump would say every week he had a plan? 4 yrs they had &amp; he showed up on tv with a box of blank papers. https://t.co/rptfP2tIlV
1169,badkitty251,USA🇺🇸 Back our milary ,#PAsen vote for @JohnFetterman because OZ is a follower and will be a rubber stamp to the trump party https://t.co/KGSFhVjZq8
1170,patdennis,cringetown,"Mehmet Oz is a celebrity who moved to the PA to run to be a Senator, prefers New Jersey, and records his ads from his house there. #pasen https://t.co/7gfn3gvBVc"
1171,MadMimi3,Southern California,Where are you media firefighters? Don’t #BlackLivesMatter? @maddow? @chrislhayes?@donlemon? @jaketapper? @LesterHoltNBC? @brikeilarcnn? #PASen https://t.co/o4Ay2yTOjc
1172,Midterm22,USA,"🚨Pennsylvania Senate #PASen🚨

- LV, 9/9-25
- @FandMPoll 

Results:
🔵Fetterman (D) 47% (4%⬆️)
🔴Oz (R) 43%  (13%⬆️)
Others/Undecided: 10% https://t.co/7LfhSNnqYh"
1173,jaybrigitte,,@DrOz Translation: Mehmet Öz gave support to FETÖ leader Gülen! #PASen #DrOz
1174,mjoyce317,,"The reality is that Tom Wolf, John Fetterman, and Larry Krasner support soft on crime policies that put Pennsylvanians in danger. #PASen https://t.co/ILVFZEd5oF"
1175,jaybrigitte,,@DrOz Palling around with terrorists? What’s your relationship with Turkish Terrorist Gulen? #PASen #DrOz https://t.co/brvbIZgoNA
1176,mattholt33,DC via RI ,"Some #PASen polling thoughts -- 

Recent polls have tightened (this doesn't include the new F&amp;M poll that has Fetterman up 45-42)

But Oz is still stuck ~44%, which seems to be his ceiling right now. Still hampered by low favorables. https://t.co/n7EOlY0m4M"
1177,jaybrigitte,,@DrOz Yikes. Family Values. #PASen #DrOz https://t.co/x8ZTpjjsuJ
1178,jaybrigitte,,@DrOz In Turkey? #PASen #DrOz https://t.co/sKnEQVSSqI
1179,ArthurSchwartz,"Texas, USA",A handful of reporters have called me in the last couple of days asking if I’ve heard that @JohnFetterman is on the heart transplant list. This is getting ridiculous. He needs to release his medical records. #PASen
1180,OnTaskDemocrat,"Pennsylvania, USA","PA Democrats - following the bidding of a ratings obsessed media - sent the weakest of all possible candidates to fight for the easiest Senate pick up

But the messengers are the bad guys
#PASen https://t.co/oluGBWo7Wb"
1181,PASenateWatch,Commonwealth of PA,"""One of the most-watched Senate races has become one of the most competitive, sending a warning sign to national Democrats who may have thought the open Pennsylvania seat was a sure thing."" 

#PASEN 
#PASenate

https://t.co/vqNOHk8uTh"
