,username,location,text
691,OccHealthSafety,"Dallas, Texas","Voters in three states passed marijuana ballot measures on Nov. 6, with only North Dakota's Measure 3 to legalize recreational use by adults falling short.
https://t.co/hGkSor1Ipu
#ElectionResults2018"
692,trendingpress1,"California, USA","Marijuana Embraced in Michigan, Utah and Missouri, but Rejected in North Dakota - https://t.co/BfVUXPGMgJ - 

Marijuana initiatives appeared on ballots in four states in the midterm elections. In Michigan and North Dakota, initiatives gave voters the opportunity to legalize ma... https://t.co/O5bbs50xGY"
693,PinkSheepNews,"Collinsport, Maine","....voters in Michigan approving legalizing the drug while those in North Dakota voting against doing so. Meanwhile, voters in Utah and Missouri approved measures to legalize marijuana for medical purposes, in spite of protest from the Mormon church."
694,DopeyTimes,"Carlsbad, CA","(North Dakota Voters Reject Marijuana Legalization Measure) DOPEY TIMES 
North Dakota voters rejected a measure to fully legalize marijuana Election Day Nov. 6, 2018.
With 100 percent of precincts reporting,... - https://t.co/GthSR1fJgu"
695,WhitmanatSU,"Syracuse, NY","Marijuana #stocks are surging as states vote on legalization, discloses @businessinsider, with companies like Cronos Group up 8.1%. Michigan and North Dakota are voting on full recreational use, while Missouri and Utah are looking to legalize medical use. https://t.co/ISZI9Awy3R"
696,DickandSharon,"Los Angeles, CA",#RT @shaunking: RT @theappeal: Voters in Michigan approved a ballot measure to legalize recreational use of marijuana. Missouri and Utah endorsed medical marijuana laws. And voters in North Dakota rejected a measure to legalize recreational marijuana use. https://t.co/djB5kpYwoY
697,politicalHEDGE,Everywhere,"#MustRead -&gt;  North Dakota voters set to reject marijuana legalization measure 
Tweet
U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a https://t.co/Hv7RbuTFRF #politics"
698,CBTmag,,"North Dakota voters, who approved a medical marijuana law in 2016, did not support the mission and intent of Legalize ND to legalize adult-use. https://t.co/pRlngQvMAL https://t.co/FU3YmrniaM"
699,theappeal,,Voters in Michigan approved a ballot measure to legalize recreational use of marijuana. Missouri and Utah endorsed medical marijuana laws. And voters in North Dakota rejected a measure to legalize recreational marijuana use. https://t.co/NtPN77D2XG
700,DocGreenhaze1,Arizona,"4 More States Could Legalize Medical or Recreational Marijuana Next Week

Ballot initiatives in Michigan, Missouri, North Dakota, and Utah will give voters a chance to loosen their… https://t.co/PyztdrfMU3"
701,politicalHEDGE,Everywhere,"#MustRead -&gt;  North Dakota voters set to reject marijuana legalization measure 
Tweet
U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a https://t.co/Hv7RbvbgJd #politics"
702,ColorBlindMinja,State of Chaos ,"@tomangell To those in North Dakota feeling a little sad today that marijuana prohibition has ended, you will get to do this again. Either that or we legalize federally. Prohibition can't keep a good thing from happening indefinitely."
703,DrugFreeAmerica,"St Petersburg, FL","Ballot Measure Update: North Dakota pulls out a big win, defeating efforts to legalize recreational marijuana use with almost 60% of the vote! Congrats to @HPNorthDakota team!"
704,Canna_Mistress,"Oregon City, OR","So here are the results for last night's election. 4 States had a marijuana measure on the ballot.
North Dakota FAILED TO LEGALIZE ANY Marijuana measure on their ballot.
Utah and Missouri legalize Medical Marijuana!!!!
MICHIGAN LEGALIZES RECREATIONAL CANNABIS"
705,johngramlich,"Washington, DC","Marijuana roundup: Michigan becomes latest state (and first in Midwest) to legalize recreational use, joining 9 other states and DC. Missouri and Utah legalize medical use, joining 31 other states and DC.

North Dakota rejects recreational use. 

https://t.co/zYvHdE0MmX https://t.co/UsjOv5rMTZ"
706,hobo33875310,,@StrainCentral Michigan voted to legalize! North Dakota did not and Minnesota elected a pro marijuana governor :) huge news for the Midwest
707,Newsy,Your TV,North Dakota's voters have rejected a proposal to legalize recreational marijuana. #Midterms2018 #Election2018 https://t.co/YmcMGBRMkF
708,LenoreMariee,"Brooklyn, NY","Voters in Michigan legalized recreational marijuana use while voters in Missouri and Utah approved the use of medical marijuana. North Dakota voters struck down a proposal to legalize recreational use. #ElectionNight 

https://t.co/FTjQPgSBCH"
709,KnowmadYash,,"Michigan votes to legalize marijuana, North Dakota voters set to reject measure"
710,LaMonicaBuzz,"New York, NY",Michigan voted to legalize recreational marijuana but North Dakota said no. Still a likely win for pot stocks today. $CGC $CRON $APHA $ACB $TLRY all up #premarket.
711,EvergreenProdCo,Colorado & Michigan,Can North Dakota Become the “Reddest” State to Ever Legalize Recreational Marijuana? https://t.co/1Mr7HfJIKZ
712,teresecarter,USA,"Well North Dakota voted for Cramer, and didn’t legalize recreational marijuana.  Coping with all of it shall be hard. As you can assume ND is quite the disappointment. #thisisold #wtf #whynotlegalize #rediculous"
713,dna,India,"Michigan votes to legalize marijuana, North Dakota voters set to reject measure
https://t.co/P08ZpPwOPL"
714,24_7_News,"Phoenix, AZ",North Dakota will not be the next state to legalize recreational marijuana.  More than 59% of voters disapproved of legalizing marijuana yesterday while almost 41% voted for the ballot measure.
715,NBCNewsRadio,"Phoenix, AZ",North Dakota will not be the next state to legalize recreational marijuana.  More than 59% of voters disapproved of legalizing marijuana yesterday while almost 41% voted for the ballot measure.
716,alinakh04799060,,"North Dakota voters set to reject marijuana legalization measure https://t.co/9FPoj7ME92 U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a measure legalizing the drug while North Dakotans … https://t.co/pgxaYGP0PJ"
717,GetUrSolution,,North Dakota voters decided not to legalize recreational marijuana https://t.co/oippeFSzGP via nytimes
718,kristoferkawas,,"U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a measure legalizing the drug while North Dakotans looked set to block it.

""North Dakota voters set to reject marijuana legalisation measure"" https://t.co/kpzbRX7mJO"
719,mdjubair_me,"Mirpur-1, Dhaka-1216",nytimes : North Dakota voters decided not to legalize recreational marijuana https://t.co/K3k0WSQ6s3 (via Twitter https://t.co/FeeVIh7JzV) https://t.co/ialYv1xkkw
720,SharonKyle00,"Los Angeles, CA",RT democracynow: Ballot measure updates: Voters in Michigan have legalized recreational marijuana; North Dakota rejected a recreational use measure; Missouri legalizes medical marijuana use; Utah appears also poised to legalize medical marijuana.
721,getraddielater,Brooklyn,RT nytimes: North Dakota voters decided not to legalize recreational marijuana https://t.co/OSkEuwoHbc
722,RaidersToVegas,,"North Dakota did Not legalize marijuana, so they are uninvited to the cookout.🤦‍♂️

Michigan becomes the 10th recreational state‼️🎉

Utah &amp; Missouri approved medical marijuana👍👍

Higher minimum wages:🤑
Arkansas: $11
Missouri: $12

And @SDSUFootball will get a new stadium‼️ #MWC https://t.co/OJv0t8yq3Q"
723,newsoneplace,,"(Reuters):#North #Dakota voters set to reject marijuana legalization measure : U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a measure legalizing the drug while North Dakotans looked .. https://t.co/GIGNBZOdTq"
724,ThreeSonorans,"Tucson, AZ","Watch Video Voters in North Dakota shot down an initiative to legalize recreational marijuana. The measure would've made it legal for people 21 and older to buy, use and distribute... https://t.co/r8yXJnvHJq"
725,globalgointl,"Palm Springs, CA","The campaign to legalize recreational marijuana in North Dakota threw in the towel, with The New York Times projecting the ballot initiative will fail.

With 92% of precincts reporting, Measure 3 was trailing by 19 percentage points."
726,politicalHEDGE,Everywhere,"#MustRead -&gt;  North Dakota voters set to reject marijuana legalization measure 
Tweet
U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a https://t.co/Hv7RbuTFRF #politics"
727,jordynhetland,"Wyndmere, ND","Today the people of North Dakota decided not to legalize a substance without also instituting adequate taxes and regulations.

Just because ND has a high consumption of alcohol does not legitimize a free for all on a drug that actually has resulted in marijuana related fatalities https://t.co/9Mb8ZHVf1G"
728,Naijanews_pilot,Abuja,North Dakota voters decided not to legalize recreational marijuana https://t.co/C7uH4b7vtH
729,JasonCRosenthal,Southern California-land,"North Dakota rejects medical marijuana. Michigan, on the other hand, approves marijuana for fun time usage. Michigan is the first state in The Midwest to legalize it."
730,KFYRTV,"Bismarck, North Dakota","With 397 out of 424 precincts reporting Measure 3, to legalize recreational marijuana in North Dakota, has 184,382 ""No"" votes and and 126,187 ""Yes"" votes. https://t.co/knx8urCjy3"
731,gregincolorado,Halfway to the Moon,"@voxdotcom Lol enjoy having no economy North Dakota. I guess you guys are used to it. Oh, and those opioid addicts and alcoholics... but hey why legalize marijuana ?"
732,nytimes,New York City,North Dakota voters decided not to legalize recreational marijuana https://t.co/Vi7SbCvQxy
733,democracynow,New York,Ballot measure updates: Voters in Michigan have legalized recreational marijuana; North Dakota rejected a recreational use measure; Missouri legalizes medical marijuana use; Utah appears also poised to legalize medical marijuana.
734,scarlettorch,Gotham City,Congrats Michigan &amp; North Dakota you dUMB LEGALIZE MARIJUANA!!!!!! Also congrats to Missouri &amp; Utah on medical 💖
735,666mowgli666,"Los Angeles, CA","""North Dakota Voters Set to Reject Marijuana Legalization Measure"" U.S. efforts to legalize recreational marijuana use saw mixed results on Tuesday, as voters in Michigan approved a measure legalizing the drug while North Dakotans looked set to block it."
736,StopWithUrBS,United States,"Saddest #ElectionNight news:
 
""Measure 3 Voted Down in North Dakota""

Ya'll had a chance to legalize recreational marijuana, and you blew it. 🤦🏽‍♀️   https://t.co/f8dgLzXRAe"
737,runningleafco,,"RT SpeedWeed Michigan &amp; North Dakota Could Legalize Recreational Marijuana

https://t.co/yKYWI2lxeq
#SpeedWeed #Cannabis #Delivery #SpeedWeed"
738,LASpeedWeed,"Los Angeles, Orange County, CA","RT SpeedWeed ""Michigan &amp; North Dakota Could Legalize Recreational Marijuana

https://t.co/3flbIx7lyF
#SpeedWeed #Cannabis #Delivery"""
739,KapelMike,"Fargo, ND",Next time Democrats control D.C. they'll legalize recreational marijuana nationwide. It's the only way it will ever be legal in North Dakota.
740,ArthurRiskind,"Dallas, TX","For those who don’t know, Michigan is voting to legalize recreational marijuana. #StayWoke #progress 30 states have legal medical marijuana and 9 (plus DC) have legalized recreational weed. Things are happening. North Dakota are also voting for rec marijuana."
741,SpeedWeed,"California, USA","Michigan &amp; North Dakota Could Legalize Recreational Marijuana

https://t.co/kM8xm5YDrB
#SpeedWeed #Cannabis #Delivery"
742,itsdgc,"Toronto, Ontario, Canada","Polls are still trickling in but it looks like this: 
Michigan: Legalizes recreational cannabis
North Dakota: Doesn't legalize recreational pot
Utah: Legalizes medical marijuana
Missouri: Legalizes medical marijuana (with a 4% tax)"
743,morganrscarboro,,North Dakota fails to legalize recreational marijuana via the ballot.
744,MichalSimek,"Silicon Valley, CA, USA","""I’m definitely voting yes on this ballot measure to legalize marijuana in North Dakota, but I’m not sure about approving a tax hike for this bridge in Mississippi."" https://t.co/Y4Eqak0TBl"
745,globalgointl,"Palm Springs, CA","North Dakota’s Measure 3, which would legalize the possession and sale of recreational marijuana, was trailing in early vote counting by a wide margin.

With 52% of precincts reporting, the no votes were ahead, 62% to 38%.

Come on North Dakota, #VOTEYES! #RECMJ"
746,mollypeonies,"Minneapolis, MN",Why didn't North Dakota vote to legalize marijuana and why would I go there now.
747,itsdgc,"Toronto, Ontario, Canada","With 23% of polls reporting, North Dakota appears to vote NO (67-32) on legalizing recreational marijuana. In Michigan, with about 15% of polls reporting, it appears it will be the first state to legalize adult-use pot with early results in favour 57-42 #CannabisLegalization"
748,Johnschroyer,Denver,"Early results have North Dakota Measure 3, to legalize recreational #marijuana, failing by a wide margin, 68%-32%, with 11% of precincts reporting."
749,TheOnion,,"""I’m definitely voting yes on this ballot measure to legalize marijuana in North Dakota, but I’m not sure about approving a tax hike for this bridge in Mississippi."" https://t.co/DYKbYryoLw"
750,Blaine_Stum,"Washington, DC","- Michigan has Proposal 1 (Marijuana Legalization) and Proposal 2 (Independent Redistricting Commission).

- Missouri has Prop B which would raise the minimum wage to $12/hr. 

- North Dakota has Measure 3, which would legalize marijuana."
