,username,location,text
587,997theboot,The Twin Lakes Area - Arkansas,The State Board of Election Commissioners on Wednesday blocked a proposal to legalize recreational marijuana from appearing on Arkansas' ballot this fall. #KTLOnews #ARnews https://t.co/jrIXrb4qXa
588,ktloradio,"Mountain Home, AR",The State Board of Election Commissioners on Wednesday blocked a proposal to legalize recreational marijuana from appearing on Arkansas' ballot this fall. #KTLOnews #ARnews https://t.co/HPp8qULBkN
589,ConcernedFruit,,@JimHendren1 This was a foregone conclusion. The Republican Party of Arkansas will not legalize recreational marijuana until members of the party or their very close friends can make millions or billions off the proposed legislation. Seriously. They’re not even trying to hide the fact.
590,nwademgaz,Northwest Arkansas,The Arkansas Board of Election Commissioners denied the popular name and ballot title for a proposed constitutional amendment that would legalize recreational marijuana if passed. https://t.co/BT1TaF5CwM
591,isearch247,,"Arkansas panel rejects recreational marijuana ballot measure - https://t.co/CUTTSFNst4{ 

    The State Board of Election Commissioners on Wednesday blocked a proposal to legalize recreational marijuana from appearing on Arkansas' ballot this fall.
                   ..."
592,news10nbc,"Rochester, NY",The State Board of Election Commissioners on Wednesday blocked a proposal to legalize recreational marijuana from appearing on Arkansas' ballot this fall. https://t.co/mV5KRx5hbg
593,420growlife,"Riverside, CA","#420friendly #weedlover #thc

#KahliBuds #420GrowLife

Advocates behind proposed ballot measure to legalize adult-use marijuana sales were dealt a significant setback on Wednesday when Arkansas election officials rejected certifying the measure for the N… https://t.co/1tkwhXPYJK"
594,420growlife,"Riverside, CA","#420domme #420friently

#KahliBuds #420GrowLife

Advocates behind proposed ballot measure to legalize adult-use marijuana sales were dealt a significant setback on Wednesday when Arkansas election officials rejected certifying the measure for the November ballot. 

In July, …"
595,ArkansasOnline,"Little Rock, AR",LATEST: The Arkansas Board of Election Commissioners has voted not to certify the popular name and ballot title for a proposed constitutional amendment that would legalize recreational marijuana https://t.co/pSORofgWmP
596,Steve55Simpson,"Little Rock, AR",The State Board of Election Commissioners will decide today if Responsible Growth Arkansas amendment that would legalize recreational marijuana will qualify for the November ballot. https://t.co/HeXfFx9fKv
597,socialclubspain,"Fuengirola, Spain",Democratic gubernatorial candidate supports constitutional amendment that would legalize recreational marijuana use in Arkansas https://t.co/pvbhc8mYCp
598,nwademgaz,Northwest Arkansas,Democratic gubernatorial candidate Chris Jones said Tuesday that he supports the Responsible Growth Arkansas committee's proposed constitutional amendment that would legalize recreational marijuana in Arkansas. https://t.co/CBzVsjqxkO
599,team_harrington,,"""Libertarian gubernatorial candidate Ricky Dale Harrington Jr. of Pine Bluff said Tuesday that he supports the Responsible Growth Arkansas committee's proposed ballot measure that would legalize recreational marijuana as well.""  

https://t.co/NzDxWgbXss"
600,growbuddysupply,"Oxnard, California, USA",Democratic gubernatorial candidate supports constitutional amendment that would legalize recreational marijuana use in Arkansas #cannabis #cannabisculture #cannabiscommunity https://t.co/ZOfrD65D2R
601,CBEPress,Coast to Coast and More,Democratic gubernatorial candidate supports constitutional amendment that would legalize recreational marijuana use in Arkansas https://t.co/jPIL9zczkk
602,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a https://t.co/xTumnWzViO https://t.co/JotRfYovMh"
603,krush_media,"Pasadena, CA","A referendum to legalize recreational cannabis in Arkansas will be on the Nov. ballot, brought about by Responsible Growth Cannabis. The referendum calls for  sales to begin March 8, 2023, with existing medical marijuana providers. #krushmedia #letskrushit #cannabismarketing https://t.co/WQzJguOMFE"
604,Steve55Simpson,"Little Rock, AR","Petitioners for Responsible Growth Arkansas gathered the required number of valid signatures, moving the proposed constitutional amendment that would legalize recreational marijuana one step closer to appearing on the Nov. 8 general election ballot.
https://t.co/PIx4lc4m1J"
605,nwademgaz,Northwest Arkansas,"Petitioners for Responsible Growth Arkansas gathered the required number of valid signatures, moving the proposed constitutional amendment that would legalize recreational marijuana one step closer to appearing on the Nov. 8 general election ballot. https://t.co/b5iQAlBEVk"
606,Dende75,,"👍

Petitioners for Responsible Growth Arkansas gathered the required number of valid signatures, moving the proposed constitutional amendment that would legalize recreational marijuana one step closer to appearing on the Nov. 8
https://t.co/qjCj0Xnho3"
607,Veronica2twit1,Clarkston WA,A proposal to legalize recreational marijuana in Arkansas is moving closer to appearing on the state’s ballot in the fall. https://t.co/ikuPF3YDyP
608,tomangell,patreon.com/marijuanamoment,"CC @SenTomCotton, who said at a hearing this week that marijuana ""has no accepted medical use"" despite the fact that voters in his state of Arkansas approved medical cannabis on the ballot in 2016.

Now they are poised to legalize it altogether... https://t.co/Z2wfLksy9R"
609,vixey_voter,"Oceanside, CA",@jwcece I can’t believe that Arkansas was the first in the South to get medical marijuana. It was such a win-win for every state to legalize it. Marijuana should be codified with abortion.
610,MMPconnection,,"#cannabiscommunity #marijuana #cannabis Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a proposed https://t.co/Jx79ffRmZS https://t.co/mZIQaiSgf6"
611,Inkling61,USA,"@SenTomCotton In 2017 Arkansas passed an initiated act for medical marijuana.  

A second petition to legalize weed in the state has been submitted w polling showing it has majority support. 

So cotton is not even in line w constituents in his “home” state.

https://t.co/Jdc35j8yLB https://t.co/8qGN1Xs8fv"
612,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a https://t.co/xTumnWzViO https://t.co/X6KKEu71Gz"
613,MMPconnection,,"#cannabiscommunity #marijuana #cannabis Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a proposed https://t.co/Jx79ffRmZS https://t.co/rhhp74vhpu"
614,Veronica2twit1,Clarkston WA,"Activists working to legalize recreational marijuana in Arkansas submitted petitions to qualify a voter initiative for the November general election, far exceeding the number of signatures needed to put the measure on the ballot. https://t.co/S0fkVP8ZSE"
615,enjoi_mtz,"NWA , AR 📍",not much of a smoker but Arkansas really needs to legalize marijuana
616,jmhorp,"Conway, AR",Deep red Arkansas could become the first Southern state to legalize recreational marijuana https://t.co/ZSa4hZCqzq https://t.co/o0vTRlHyIR
617,MMPconnection,,"#cannabiscommunity #marijuana #cannabis Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a proposed https://t.co/Jx79ffRmZS https://t.co/xRMCt4CwAa"
618,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a https://t.co/xTumnWijUe https://t.co/5aVdIdSo1k"
619,grannysidney,NW Arkansas ,"Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment https://t.co/GjOSUCV4Rr
89,000 signatures required  I may have to vote 🗳 2022 🥰"
620,MMPconnection,,"#cannabiscommunity #marijuana #cannabis Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a proposed https://t.co/Jx79ffzLBi https://t.co/iPr7Zwr6hR"
621,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a https://t.co/xTumnWzViO https://t.co/Ccoj3vOPmA"
622,420weedin,"Wien, Österreich","Signatures submitted in Arkansas for initiatives to legalize marijuana and repeal Pope County’s casino authorization 
#cannabis #marijuana 
https://t.co/ow6hIYTanN"
623,thc420bot,,Signatures submitted in Arkansas for initiatives to legalize marijuana and repeal Pope ... https://t.co/d2KlMfR3Nw
624,DaggaMagazine,South Africa,Signatures submitted in Arkansas for initiatives to legalize marijuana and repeal Pope … https://t.co/zQNj0MkBVD
625,CannabisBizNews,United States,Signatures submitted in Arkansas for initiatives to legalize marijuana and repeal Pope County’s casi... https://t.co/6ievO7kPfn #cannabis
626,DaggaMagazine,South Africa,"Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for … https://t.co/KyTLoPZxnp"
627,tomangell,patreon.com/marijuanamoment,"2022 is shaping up to be the year Arkansas, North Dakota &amp; Oklahoma voters legalize marijuana on the ballot...and the Democratic president of the US still supports keeping federal prohibition on the books.

https://t.co/Mcmxhw0Ilg

https://t.co/uf2qTx3s7n

https://t.co/U491PCRdUz"
628,DennisDryna,,"Will Arkansas be the next state to legalize?
https://t.co/LuhKZh0rfh
Arkansas Marijuana Campaign Submits Double The Signatures Needed To Qualify Legalization Ballot Initiative"
629,DaggaMagazine,South Africa,"Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for … https://t.co/PeE5PLs6sv"
630,CannabisBizNews,United States,"Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed... https://t.co/cJhUj0G5fw #cannabis"
631,997theboot,The Twin Lakes Area - Arkansas,Supporters of initiatives to legalize recreational marijuana and scale back casino gambling submitted thousands of signatures Friday in the hopes of getting their proposals on the Arkansas ballot. #ARNews #KTLOnews https://t.co/qH6Z5uuzxg
632,ktloradio,"Mountain Home, AR",Supporters of initiatives to legalize recreational marijuana and scale back casino gambling submitted thousands of signatures Friday in the hopes of getting their proposals on the Arkansas ballot. #ARNews #KTLOnews https://t.co/B7Lmji5emA
633,Pe49976648Karen,,"Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment https://t.co/PhVB1lFmRI"
